,ord,information
3612,hvete,3.8940488399696647
6590,omtap,3.8936764955866288
6851,opvej,3.893642653105736
11725,øvede,3.8932335980562733
3716,hælle,3.892913926568796
10605,udømt,3.892761436751322
10194,tyskt,3.8927293218893815
11384,yndig,3.8923163511535384
2443,fløjs,3.892308159618027
1469,datid,3.8919976623230528
10932,vappe,3.8917831973189494
3086,gråæl,3.891462171670957
7472,påtru,3.8912585358181198
2467,fokke,3.891203105824887
614,banal,3.890974994463545
192,afryk,3.890521098057984
9593,sølys,3.8904189881067306
2302,fisks,3.890157906228803
6426,nøven,3.890033411503192
7804,rotøj,3.889684255333656
10065,trægt,3.8891318926925504
11097,viril,3.8890533586816725
3740,hætte,3.8886911115566027
6573,omsky,3.888466856619743
6385,næven,3.888410711771344
2092,evige,3.888387680709772
3965,isblå,3.8883570236881986
10392,udfør,3.8877986892187746
5395,luffe,3.8877363612571014
547,attik,3.887659636652245
5546,læmme,3.887630568317014
4097,jasks,3.887265595850487
951,bjært,3.887063585534717
4678,koppe,3.8868870432284157
4589,knusk,3.8866146412829603
10490,udpak,3.886470792369245
11529,ærjer,3.8864200188619353
8696,smejs,3.8863516494436223
727,behud,3.8859119143417535
9733,tazet,3.885830800520357
2507,forra,3.885707805279154
876,bieri,3.88510410616555
11606,øffer,3.884681199472617
11626,øhavs,3.8846578688252786
7474,påvar,3.8846163308392754
9470,såhul,3.884573617322012
2179,fatum,3.884547443200097
10294,tøjte,3.8840436027026497
3929,indri,3.8836333414285296
8494,skyds,3.883259322762856
6564,omryk,3.882848826485729
10625,ufrom,3.882659200443797
10211,tåbet,3.882656585429602
9002,språr,3.8824732854338193
10261,tæppe,3.8818558860551664
1789,dygge,3.881376410672307
6688,ophev,3.8810591446172187
731,behyt,3.8808639605745454
4153,jumpe,3.880422459610739
4596,knyks,3.88038315784326
5830,mjæge,3.8796864958892807
3718,hælvt,3.879671454826988
8054,sagaø,3.8793084623626037
6597,omtyl,3.8792268320202954
1976,emmer,3.8790811656332433
8982,spogs,3.8789465375660006
11240,vupti,3.8788292591685476
6863,opædl,3.8782640128352908
6236,nitid,3.878225322216397
6608,omådt,3.87820900066024
208,afsis,3.877720867779283
8476,skums,3.8777093747364715
3658,hyrer,3.8775969687358987
10626,ufærd,3.87718115172835
1420,cæsur,3.8771723784618013
2521,foråd,3.8771718932125494
6729,opliv,3.877031977482738
3458,hjant,3.8769785192656925
378,anbyd,3.8765107530656824
3117,gumme,3.8760539078647684
4402,kisig,3.875643323216884
10139,tveje,3.875554914576796
5306,linon,3.8750370405737042
11717,østis,3.8744610987058676
10429,udkap,3.8739498227091747
9954,totte,3.873907459986774
105,afgår,3.8730919459051867
10082,trøgt,3.872941211390175
11675,øltyk,3.872722609024958
11465,æbæet,3.8725992696124583
3404,herpå,3.872417396104815
7759,robåd,3.8718358607620993
10600,udøbt,3.8716185767679714
5284,lille,3.870707474168118
2486,fordr,3.870568961299302
9608,søpas,3.8702727219633384
1330,bælam,3.870261920479895
859,bevæg,3.869482286882181
11355,vævls,3.8694050697789613
8026,rører,3.868633360858206
3444,hindu,3.8683962304333104
11009,venne,3.8682564604492886
20,aanen,3.8680777192536953
3832,idrik,3.8678465792990133
4889,kuppe,3.867091926783769
7978,rærer,3.8669241877535696
4457,klink,3.866857948451497
168,afnød,3.8668532904664557
4849,kujon,3.8664988108103544
4484,klump,3.8659699083718566
3770,højne,3.865633550803775
7813,ruche,3.8651480971083285
3858,ihang,3.8650196171152396
8014,røjer,3.8648926028413886
5722,medhu,3.864460944961867
3533,huede,3.863990322403649
3234,habil,3.862025643288944
3626,hvips,3.8617906151611456
4215,kahyt,3.8612305937409963
4656,kolli,3.8610084721633844
5942,mumie,3.860997342408458
3614,hvidn,3.860572260928151
8144,sehøj,3.8605334359796832
3382,hengå,3.8604996415148443
6897,orlov,3.8604977679416095
2923,glimp,3.8598851689855316
10755,urhus,3.859870014464046
2309,fjams,3.859118522029694
6352,nådig,3.858994579150311
3766,højen,3.858918007061384
6516,omgår,3.8583046049939895
2640,fysik,3.858204288028023
191,afryg,3.8575821468728186
10368,uddan,3.857283622256723
7575,rapir,3.8572818170698904
408,aning,3.85693377178508
11380,ymtet,3.856480879067234
70,afbon,3.856325065617783
4189,jætte,3.8561814206461995
5679,mappe,3.8556079826017924
9822,tilty,3.855207709428638
10356,udbue,3.8551976349271846
3826,idigt,3.855096531766231
6643,opdig,3.8547696516852916
3988,ising,3.8547540328956567
2546,fribo,3.8545722946094783
772,bemøg,3.8542283302536195
10363,udbår,3.854052208097535
10052,trådt,3.853759379778554
2232,fezer,3.8535669287902605
2010,engen,3.8531363518132538
3627,hvisk,3.8531309145900434
8884,solos,3.8529237002672967
2322,fjogs,3.852873993661999
3567,humor,3.8523788195329627
6480,ombad,3.852291263369934
387,anfar,3.8516539951211404
6605,omvær,3.85139042328564
8527,skægs,3.8512173286417313
9196,stuts,3.8507552313111066
7461,påsig,3.850253086212008
9239,støbs,3.850136624572776
11180,votum,3.8498481151971364
7245,porto,3.8491901305290055
3938,indøv,3.8491368338083634
8202,shags,3.8491004641885453
3922,indgå,3.8484838720853904
8459,skubs,3.8481768796324003
10788,usams,3.8478823833829665
10165,tyfon,3.8474951068183048
3098,gubbe,3.847176579795517
7880,rusår,3.846961880452344
10134,tutte,3.8469351961427543
6749,opmej,3.8466976869435174
10991,vejko,3.846679352672341
5352,lolle,3.8461885804545566
11140,vodål,3.845893888814528
2021,enken,3.845454459632613
11713,østat,3.8452827660423052
11451,åndig,3.8442433101402043
3936,indåg,3.8441247691918483
148,aflyd,3.843853454306865
3892,iling,3.8437893385496613
5358,lomvi,3.843604857810854
9537,søbåd,3.8429156387639685
582,bagom,3.842571579249652
4033,istik,3.8412779525504224
10375,uddøs,3.841181800870308
10826,utræt,3.8407309620421723
4570,knokl,3.8404954758807506
7405,pådut,3.8402838409560767
2805,gedde,3.839953829909251
3498,hopsa,3.8398554313122197
31,aasiv,3.839703467081713
6790,opryk,3.8397029625073245
3466,hjort,3.837911860634982
3594,hussa,3.8377775573193085
2609,furiæ,3.837576126810207
104,afgud,3.8373991283125184
7433,pålid,3.8371785441728714
1035,bojan,3.837125972205029
7632,rejfe,3.837103766764081
6662,opfur,3.8367097414292117
2712,fønen,3.8365896579596104
1409,cirka,3.8365881365234875
81,afdug,3.8360565639839788
5710,matto,3.8356401837847307
3864,ihvor,3.8353042023226176
2616,fusks,3.835041973577718
6541,omlyd,3.8348262865673606
416,ankøb,3.834794162758354
10650,uhuen,3.8343422794386015
174,afpin,3.833971116681337
6576,omsol,3.832694714957471
10985,vejde,3.8323467349242213
6159,navra,3.8323318661163355
7173,pleje,3.8320275436787687
3573,humsk,3.8310453114959095
9718,tatar,3.830993861524919
3684,hånsk,3.830992880320774
6993,papir,3.8308448442007683
10647,ugævt,3.829636574381895
3570,humps,3.828606534770976
75,afbær,3.8271769337909265
2313,fjask,3.826908032662629
3827,idiot,3.8255078504086053
7630,rejer,3.8254821778246626
6964,pagat,3.825403814517967
1901,ebber,3.825270407339124
11569,ætfør,3.825152874486536
6760,oppas,3.8251340237394316
6491,ombær,3.824862129698239
152,aflæg,3.824514050916806
6807,opsis,3.8242169277444162
548,attrå,3.8242129993544753
10541,udspy,3.8241705264457755
9204,stygt,3.8236398117128014
878,bifad,3.8235907014063693
5384,lubov,3.823406540895295
3350,hejen,3.823041562215891
3343,hedme,3.82230173796545
10716,undgå,3.8222743408488236
10602,udøds,3.8219279666843735
2045,erfor,3.8218254988757048
11402,yppet,3.821233373108238
10147,tvint,3.8206774150076224
11430,zuavs,3.8203408787331665
9547,sødåb,3.8200518580752982
6545,omlæg,3.819890540260614
5290,limit,3.819287565034745
3688,hårer,3.818460755178848
6036,mæcen,3.8184330484866944
7398,påbos,3.8179226346769424
3966,isbom,3.817388663892023
448,ansyn,3.817334182986359
784,benøj,3.81670102113427
3984,ishud,3.8161337445007057
7046,penne,3.8160030673862253
6512,omgik,3.81515223619218
6309,nybær,3.8144503310665328
3609,hvene,3.8142494823793274
9364,svips,3.8141468021263716
991,blott,3.8141354010643203
8538,skænk,3.814081938579016
102,afgik,3.813719529215139
2038,epoke,3.8132234288312956
4836,kubus,3.81311427266219
2536,fragå,3.8129735883623526
10568,udtyg,3.8118421927392103
10821,utopi,3.8117964291028783
5411,lulle,3.8116512800103175
8300,sjosk,3.810914787061133
6645,opduk,3.810499883171506
1929,egnen,3.8096337363307082
597,bakop,3.809479564916238
6675,opgår,3.809425493198822
173,afpil,3.80939327332182
10829,uttet,3.807568903032987
2689,fødde,3.8069853598315517
6835,optor,3.8068471136492494
583,bagop,3.8061100900317673
7148,pjæks,3.8050863110869484
1972,emhed,3.8046325062012136
226,aftip,3.804625739674589
2258,filit,3.8038170361950288
11608,øffet,3.8034672776022815
4047,ittet,3.8029342727665516
10154,tværå,3.801716293510839
2330,fjove,3.8014164449775714
3563,human,3.8013000787523814
3349,hejda,3.8012204821021083
10474,udløb,3.801141080491792
9700,tapto,3.8010114712332457
6604,omvul,3.8003382664305754
4154,jumps,3.7991351276892424
2207,fejle,3.7990893898162175
679,bebær,3.7990534063152777
405,anhug,3.7989310167641084
2816,gekko,3.79884079504779
10621,uform,3.7983778283652816
3722,hængl,3.798169681194593
768,bemaj,3.7977666181754666
6876,ordfå,3.797588769395446
4039,isårs,3.797568027116551
1565,djung,3.797383610823001
6789,opryg,3.7972829431524024
10890,valby,3.797282836949784
10219,tåkap,3.7970063997901065
4486,klunk,3.796597537076142
10047,trykt,3.7962794417213055
11119,visps,3.7962775723162716
10554,udsøs,3.796266104639311
4274,kapsk,3.7961146602113613
11297,vække,3.7960068341576063
6737,opluv,3.7958136742606334
6582,omsus,3.795136605775882
10395,udgiv,3.794789041633144
4389,kiosk,3.7943604729993097
2230,fette,3.7940851120430192
9282,sumps,3.7938620224184576
2637,fyrig,3.793550904776925
10260,tænkt,3.7935379350926843
2318,fjere,3.7935154073325297
5960,murml,3.793403518201806
1424,dadas,3.792871287719303
9402,sydsø,3.792655236441651
1988,emtet,3.7925697691023808
10580,udvig,3.7914672455952823
5576,lætræ,3.790898779975624
10290,tøjet,3.7907632318426288
10418,udhys,3.790200293889615
166,afnip,3.7897303150865507
5716,meded,3.7897037636317545
6638,opbør,3.7895332076942134
2296,firti,3.7891353608265868
3765,højde,3.789012962980417
7394,påank,3.788847748804565
3879,ildhu,3.7887174671505046
10362,udbyt,3.7884292194091356
1978,emmet,3.7883337858579424
9227,stæmt,3.787090913694019
6746,opmad,3.7869817999449022
8053,sagas,3.7869111889077898
9797,tidig,3.7868272175011204
197,afrøm,3.7857824973284275
129,afkøl,3.7850513794370944
2979,gnægr,3.7849102125542626
1876,dømme,3.784573834381165
8305,sjusk,3.7845226018292255
3429,hikke,3.78447695629451
8739,smæks,3.7838894802770264
10846,uviis,3.783556509674629
9617,søsiv,3.783155999380148
1329,bække,3.782956964425477
9030,spæks,3.782775146125345
3639,hydra,3.7815840630719446
3153,gymfs,3.7810523590153453
1524,diede,3.7803182892437786
1845,dæmme,3.7798858976542293
1773,dybde,3.7798485529079096
6635,opbær,3.7784064195563505
10583,udvog,3.7776299115079777
4774,kroki,3.777549453981051
924,bisps,3.7772933504238817
11461,åvirk,3.776670194731813
7470,påtag,3.7765908136237085
6644,opdug,3.775953398777539
10179,tyndt,3.775636695865301
11646,ølbuk,3.7755629950583147
8029,rørig,3.7754208265683893
5349,lokal,3.7751878719896412
3649,hylle,3.7748381942672133
9638,søåls,3.774403113205339
11442,ågede,3.7741707336351134
6740,oplæg,3.7739727081264873
1982,emrør,3.7739343821738487
4191,jævnt,3.7737715966985768
3951,ironi,3.77369245561319
3793,hørig,3.7736495167200195
6359,næbbe,3.773344476956826
728,behug,3.772899291921786
3666,hytte,3.772819112990341
11165,vomme,3.7725834281228883
1143,broåg,3.7723731229179744
323,alliv,3.7722342710359116
2175,fatal,3.771778702021838
4921,kvask,3.770765410496071
2242,fifas,3.7707220463679634
3357,hejse,3.7705592431569093
2337,fjært,3.770371972430666
6669,opgik,3.7692996624577915
6613,onani,3.768545076942211
4312,kaval,3.7685306298191175
3355,hejre,3.76804402324443
11291,vægge,3.767697491708014
458,anæmi,3.767594596068245
735,bejae,3.7666982740754964
10443,udlad,3.7660955004620837
1278,bylav,3.7660953677591653
2002,enebo,3.765997552015163
2493,forgå,3.7659433995159763
10423,udhør,3.7651394077969833
11062,villa,3.7649549695387807
8671,sløjf,3.764233252925038
5911,mufti,3.763943004380923
10808,usæds,3.763540433002536
4005,islås,3.7633413181519284
1923,egene,3.7631483254480678
6024,månen,3.7626624834137923
10497,udpik,3.7626375968468
8715,smovs,3.7625938738345295
10511,udrid,3.7624545057027428
10522,udråb,3.762150535437057
379,anbyg,3.7620068653593726
3986,ishæl,3.7618114543567405
2527,forøv,3.761430923984695
3480,hokke,3.761073603954636
10445,udlal,3.7609635379722737
11068,vimpl,3.760946336055817
590,bagåd,3.7608460018907253
627,banjo,3.7606648443888333
7138,pjank,3.7599278977329287
6945,ovnso,3.75975277762488
9374,svums,3.7593681137345154
7638,remme,3.7593104949889216
11128,vivat,3.7592929437065385
11429,zooer,3.7592007560772474
9026,spåns,3.7578683170210456
198,afsad,3.757452410482243
3459,hjavs,3.756501103770804
3606,hvede,3.7563282554393824
10352,udbog,3.7560184763832027
6511,omgav,3.7558931099136488
3939,infam,3.7554256348297086
10591,udybt,3.7551636572445504
121,afkog,3.7545322745783114
3914,indad,3.754181758423329
2087,eunuk,3.7539617008905313
1053,bomme,3.7538162130298747
952,bjørn,3.7536230250128426
3180,gåvej,3.7530043678179434
3075,grylr,3.752867019528952
9600,sømos,3.7527604066518467
3585,husbo,3.752583349905313
905,bimpl,3.7524672001295656
10045,trygt,3.7523580704600734
2097,evnen,3.7523185043692666
10572,udtøm,3.7523081470499506
9916,tomat,3.752044386436053
6595,omtyd,3.7519153992167147
6264,nonne,3.75172287943578
240,afvid,3.7514345441243617
3983,ishav,3.7509391501098635
6606,omvæt,3.7505961283691747
4464,kloak,3.7504747027295524
5684,maria,3.7499542664026135
4791,krydr,3.7487839793788336
7466,påsyn,3.7487185503231935
537,astma,3.7483871224698553
9017,spyds,3.7482646887749516
11662,ølkop,3.748089751863724
7145,pjosk,3.747981498014995
4918,kvark,3.747879275407567
10779,urtyr,3.7477504372321917
7147,pjusk,3.747599514575599
10282,tøffe,3.746500877365484
4149,julio,3.7464288027720314
6210,niche,3.7458423516714188
2641,fåhed,3.744860106314035
216,afsæb,3.743994068495117
10544,udsuk,3.7437431213241252
9376,svups,3.7430246566979486
4654,kolik,3.7424199801092444
4172,jydsk,3.74238850948355
9448,sytøj,3.742079005547049
11609,øflok,3.7414739557828924
4815,krænk,3.7410865303938836
3494,homej,3.7403557144509665
6674,opgry,3.740290052366202
6999,paria,3.7397382423880523
9843,tintå,3.738448851915255
6319,nyhit,3.7377508081566915
3913,imæng,3.7376572393103453
244,afynd,3.737623557044065
6370,næppe,3.7371040802577684
4639,kohår,3.736651298916947
10436,udkom,3.7366099252886085
6860,opyld,3.7361836032456486
3799,høsts,3.735927424576235
9240,støbt,3.73567175946405
939,bizar,3.7349593387494435
6071,mødig,3.734865552956352
3969,isbåd,3.734262253591425
11090,vippe,3.733272066292117
9980,trara,3.7320464334714214
1276,bykær,3.7316614804309998
11487,ægsæt,3.731527394448285
8309,sjæls,3.731091760839847
1903,ebbet,3.7308325822256423
5040,kæmme,3.729676065189528
4843,kuffe,3.7289367761816306
67,afbid,3.7285475534207944
6657,opfej,3.7283901720557675
6064,mæsks,3.7283881464846362
4120,jokke,3.728271462427642
6849,opulm,3.727547416711585
10333,ublut,3.7268501478199583
6262,nonen,3.7258036009770397
8299,sjoks,3.725503698022798
6631,opbul,3.7254361130855687
6711,opkig,3.724427016582734
7101,pimpe,3.724056608308637
6575,omsno,3.7232466034991005
6826,opsøm,3.7224082861119894
3549,hukke,3.722195716793542
9400,sydpå,3.72213791655109
7891,rygbo,3.721650737964054
2220,fenne,3.7215871300895955
858,bevåg,3.7205105025692475
6624,opbak,3.7203727319749778
9602,sømus,3.7203470580607085
10335,ubygt,3.7199048581732166
3880,ildig,3.719128848124892
6794,oprøm,3.7185976577433184
9817,tillå,3.718439689339854
5627,maffe,3.7181356396596814
10967,vedde,3.7169281306891095
8551,skævs,3.7163319931500713
907,bimøl,3.7144849892638527
1623,drama,3.7144136882249406
6852,opvid,3.7141031245006992
3816,ibygt,3.714071546805922
6506,omfad,3.7136225650931323
8748,smøgs,3.713379105446035
4909,kvakl,3.712754683636572
9404,sydøs,3.7121623205107332
4035,isvin,3.712143238794385
2327,fjord,3.7120318446544016
6666,opgav,3.711231147027411
3582,hurra,3.7110958102593163
10153,tvært,3.7109507835212874
6392,nævnt,3.710403685613936
7121,pique,3.7096407071445094
2495,forir,3.7096087576365377
2014,enghø,3.7090799777003394
1052,bombe,3.7090539947183094
7285,prior,3.7090129187806404
10543,udsug,3.7086465576311514
7011,pasop,3.7084975178096125
3286,hansa,3.7080406335162075
9315,svajs,3.707625980415932
10592,udyds,3.70750078280352
9037,spøgs,3.7073599494456735
7416,pågro,3.707256870423989
3674,håkat,3.7071579325228163
10515,udrug,3.7055405751250468
6510,omfør,3.705353641472547
10803,ustøt,3.704799602568615
4933,kvikt,3.704379977307719
3783,hønen,3.703600248690086
1921,egede,3.7032345131443534
6563,omrod,3.702641408754491
4410,kivit,3.7024416895125016
7434,pålig,3.702440226507571
7924,råbuk,3.7024387029385046
7151,pjæve,3.7018930771279077
1272,byglo,3.7017561755556576
10525,udrøj,3.701466275724783
6690,ophit,3.6998700044974964
2331,fjovs,3.6991839667729316
8297,sjavs,3.6985622033615275
6962,paffe,3.6985325969169334
11566,ætbog,3.6982148393223406
3772,højst,3.697432096691715
5202,lefle,3.6973522795543166
26,aaråd,3.6972267464439135
7078,pigål,3.6968330731347376
2070,esses,3.6964052453567096
1,aabro,3.695960037683256
8833,snåbs,3.6959444906604535
879,bifag,3.695126287784811
3591,husks,3.6950383571099503
1626,drapa,3.694630562488525
3542,hugge,3.6943386363804174
1704,duede,3.693996342226234
4141,jukke,3.693526612475022
1227,bumpl,3.6922621678224194
10628,uføje,3.691851702721329
3496,hopla,3.6905515029943503
10227,tåløb,3.6900661693245005
4637,kohud,3.6893472347676886
4616,kodak,3.6891633230882723
6554,ompak,3.6888471648635495
